Folder,File,Error,Time
phoneRawDataFile-12345678969597-1575483645199,outgoing_call_log,Empty file,2019-12-04 23:20
phoneRawDataFile-12345678969597-1575483645199,calendar_events,Empty file,2019-12-04 23:20
phoneRawDataFile-12345678969597-1575483645199,sms_sent_log,Empty file,2019-12-04 23:20
phoneRawDataFile-12345678969597-1575478842976,accounts_list,File not found,2019-12-04 22:00
phoneRawDataFile-12345678969597-1575478842976,sms_log,Empty file,2019-12-04 22:00
phoneRawDataFile-12345678969597-1575478842976,calendar_events,Empty file,2019-12-04 22:00
phoneRawDataFile-12345678969597-1575478842976,contacts_list,Empty file,2019-12-04 22:00
phoneRawDataFile-12345678969597-1575478842976,sms_sent_log,Empty file,2019-12-04 22:00
phoneRawDataFile-30909000004011-1575470770508,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:46
phoneRawDataFile-30909000004034-1575470736944,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003988-1575470725564,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004057-1575470732022,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004079-1575470740692,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004083-1575470729364,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003991-1575470724036,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004080-1575470724614,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004042-1575470732272,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004081-1575470718733,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004019-1575470728947,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004062-1575470728193,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004045-1575470720107,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004068-1575470723883,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004074-1575470722767,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004026-1575470733817,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003999-1575470733870,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003996-1575470725529,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004067-1575470728017,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003993-1575470725221,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004052-1575470733902,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004005-1575470728581,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004013-1575470722936,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004069-1575470723644,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004032-1575470726180,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004084-1575470731784,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003984-1575470725867,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004041-1575470747390,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004060-1575470732487,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003998-1575470730560,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004002-1575470737785,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004047-1575470739311,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004053-1575470726593,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004066-1575470732684,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004077-1575470742091,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004071-1575470730220,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004088-1575470732307,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003989-1575470720424,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004031-1575470746810,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004009-1575470734499,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004021-1575470734992,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004033-1575470727914,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004020-1575470740304,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003992-1575470727339,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004076-1575470734037,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003995-1575470726381,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004008-1575470721553,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004001-1575470734092,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004010-1575470734683,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004017-1575470722778,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004018-1575470736670,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004036-1575470733788,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004086-1575470727023,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004055-1575470721724,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004023-1575470729673,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004065-1575470730446,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004085-1575470727197,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004054-1575470735581,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003986-1575470734399,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004058-1575470722798,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004051-1575470731792,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004040-1575470733806,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004063-1575470734823,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004028-1575470720655,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004015-1575470751399,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004016-1575470734712,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004014-1575470743997,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004012-1575470748180,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004064-1575470729654,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004059-1575470725033,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004039-1575470727567,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003994-1575470722174,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004006-1575470729761,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004004-1575470751243,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004003-1575470738367,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003985-1575470729907,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004037-1575470728593,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004046-1575470752256,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004056-1575470736560,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004029-1575470722992,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004007-1575470737222,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003997-1575470731719,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003990-1575470733853,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004022-1575470744933,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004073-1575470730810,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004087-1575470728533,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004050-1575470733832,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004049-1575470722840,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004061-1575470727450,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004082-1575470727794,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004089-1575470718766,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004070-1575470739407,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004024-1575470716766,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004048-1575470727983,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004025-1575470736406,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004027-1575470723298,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004075-1575470718680,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004035-1575470721434,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000003987-1575470733997,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004078-1575470734073,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004072-1575470743752,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004043-1575470718083,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004030-1575470727933,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004038-1575470735897,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004000-1575470723579,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000004044-1575470744759,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:45
phoneRawDataFile-30909000002991-1575470470291,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:41
phoneRawDataFile-30909000002987-1575470428656,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003014-1575470425255,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000002989-1575470433711,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000002988-1575470429856,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003042-1575470425101,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003010-1575470436253,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003080-1575470430423,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003009-1575470433840,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003002-1575470429465,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003077-1575470430188,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003045-1575470424408,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000002993-1575470424672,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000002997-1575470441546,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000002994-1575470428678,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003081-1575470411355,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003023-1575470430316,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003008-1575470424284,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003040-1575470424957,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000002999-1575470435975,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003031-1575470439150,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000002992-1575470425309,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003000-1575470416447,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003013-1575470444627,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000002985-1575470428351,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003076-1575470431063,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003088-1575470429319,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003050-1575470427118,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003066-1575470431794,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003060-1575470416986,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003030-1575470421572,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003070-1575470421193,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003004-1575470433612,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003089-1575470431973,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003033-1575470424973,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003011-1575470434895,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003037-1575470423918,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003016-1575470415198,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003026-1575470447155,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003015-1575470453363,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003058-1575470425441,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000002995-1575470435068,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003072-1575470433806,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003022-1575470433753,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003047-1575470428811,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003055-1575470427701,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003078-1575470433666,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003019-1575470447596,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003065-1575470426627,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003021-1575470417947,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003075-1575470430167,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003074-1575470426959,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003044-1575470440473,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003067-1575470418331,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003036-1575470424665,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003048-1575470416864,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003061-1575470433630,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000002998-1575470428098,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003084-1575470419790,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003017-1575470419149,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003071-1575470421351,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003056-1575470421894,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003006-1575470422931,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003003-1575470448796,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003063-1575470430245,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003038-1575470412926,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003062-1575470416092,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003069-1575470417937,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003053-1575470433771,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003029-1575470429000,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000002986-1575470417278,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003073-1575470425791,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003039-1575470416899,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003012-1575470433722,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003027-1575470423372,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003079-1575470427056,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003085-1575470430859,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003068-1575470428633,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003054-1575470425321,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003043-1575470413745,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003020-1575470428877,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003083-1575470425582,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003046-1575470416515,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003059-1575470433643,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003034-1575470409641,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003087-1575470456289,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003082-1575470413436,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003018-1575470425673,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000002996-1575470427618,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003064-1575470421042,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003028-1575470422563,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003001-1575470419927,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003057-1575470426404,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003049-1575470433560,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000002990-1575470433821,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003086-1575470431352,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003051-1575470418864,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003041-1575470423375,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003005-1575470414367,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003025-1575470429510,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003035-1575470440930,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000002984-1575470449893,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003007-1575470426429,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003052-1575470430177,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003032-1575470423070,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000003024-1575470431296,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:40
phoneRawDataFile-30909000002011-1575470164128,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:36
phoneRawDataFile-30909000002034-1575470165593,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:36
phoneRawDataFile-30909000001994-1575470161010,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:36
phoneRawDataFile-30909000001989-1575470162948,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:36
phoneRawDataFile-30909000002022-1575470160978,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:36
phoneRawDataFile-30909000001985-1575470199505,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:36
phoneRawDataFile-30909000002007-1575470129824,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002018-1575470141858,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002088-1575470121916,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000001996-1575470132162,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002071-1575470146503,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002070-1575470130875,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002063-1575470132120,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002039-1575470136323,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002081-1575470149919,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002051-1575470135858,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002032-1575470139427,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002016-1575470136968,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002087-1575470132171,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000001998-1575470141437,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002005-1575470124050,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002013-1575470134286,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000001991-1575470141284,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002019-1575470141324,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002014-1575470129401,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000001990-1575470141882,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002067-1575470130636,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002047-1575470149820,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002052-1575470131241,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002033-1575470129429,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002080-1575470143909,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002037-1575470143734,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002031-1575470141846,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002028-1575470135891,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002084-1575470141542,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002001-1575470142081,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002046-1575470127942,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002029-1575470144627,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002036-1575470144509,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002085-1575470145434,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002000-1575470135571,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000001984-1575470137241,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002048-1575470143991,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002076-1575470136290,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002002-1575470145373,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
